px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
9.90097	-11.009	-2.56638	1.71355	-0.293786	9.91881	-11.1448	9.85	-11.05	0	-1.9956	9.25726
9.90355	-11.1433	-2.57399	1.68767	-0.304606	9.86057	-11.1502	9.85	-11.15	0	-1.99559	0.114158
9.91101	-11.2797	-2.54844	1.66452	-0.312846	9.83851	-11.2795	9.85	-11.3	0	-2.73184	0.133786
9.90038	-11.4313	-2.56481	1.62993	-0.329652	9.83839	-11.4483	9.85	-11.45	0	-2.73182	0.254424
9.89778	-11.5566	-2.54062	1.60533	-0.339785	9.79654	-11.5922	9.8	-11.6	-0.998566	-2.9957	0.1706
9.86197	-11.7076	-2.57722	1.55774	-0.369157	9.75592	-11.7487	9.75	-11.75	-0.998566	-2.99569	0.802339
9.86464	-11.8584	-2.62766	1.5456	-0.356508	9.77699	-11.9246	9.75	-11.9	0	-2.73084	0.412081
9.83146	-12.0196	-2.65726	1.50458	-0.377001	9.75861	-12.0491	9.75	-12.05	0	-2.73085	0.387469
9.77468	-12.1366	-2.47651	1.43246	-0.447204	9.63743	-12.1863	9.65	-12.2	-1.81598	-2.72396	5.87588
9.70175	-12.3006	-2.53402	1.36925	-0.483785	9.56514	-12.3446	9.55	-12.35	-1.81597	-2.72396	1.29045
9.59831	-12.394	-2.27686	1.25135	-0.609453	9.47157	-12.4849	9.45	-12.45	-1.82132	-1.82133	15.7817
9.50261	-12.5327	-2.33011	1.17993	-0.644876	9.34752	-12.5408	9.35	-12.55	-1.82131	-1.82131	1.45361
9.43407	-12.6457	-2.29976	1.12308	-0.673074	9.32154	-12.7193	9.3	-12.65	-0.908038	-1.81606	0.643575
9.34436	-12.7641	-2.32646	1.06401	-0.693322	9.24151	-12.7411	9.25	-12.75	-0.908029	-1.81605	0.636991
9.18865	-12.825	-2.13446	0.89461	-0.872424	9.04013	-12.7738	9.05	-12.85	-3.64007	-1.82004	22.7862
9.04261	-12.9388	-2.22925	0.802941	-0.911551	8.83995	-12.9425	8.85	-12.95	-3.64007	-1.82003	2.46447
8.90595	-13.0033	-2.22198	0.680884	-1.01425	8.73518	-13.0163	8.75	-13	-1.9959	-0.997948	6.12904
8.77652	-13.0749	-2.27064	0.605195	-1.03596	8.6395	-13.0341	8.65	-13.05	-1.9959	-0.997948	1.15231
8.61638	-13.128	-2.31419	0.47618	-1.13274	8.48414	-13.0416	8.5	-13.1	-2.73149	-0.910502	5.10041
8.46483	-13.1847	-2.3657	0.39431	-1.14911	8.34268	-13.1451	8.35	-13.15	-2.73146	-0.910485	0.930052
8.32926	-13.2271	-2.38671	0.316937	-1.16679	8.19497	-13.1991	8.2	-13.2	-2.72385	-0.907955	0.284442
8.16977	-13.2666	-2.44131	0.238988	-1.17704	8.06107	-13.2364	8.05	-13.25	-2.72383	-0.907947	0.724492
8.00074	-13.2784	-2.52214	0.13151	-1.23446	7.88931	-13.1791	7.9	-13.25	-2.72673	0	2.14287
7.83898	-13.2882	-2.55911	0.0536908	-1.24178	7.75593	-13.2425	7.75	-13.25	-2.72673	0	0.495593
7.67731	-13.2786	-2.61107	-0.0355317	-1.26868	7.52542	-13.1457	7.6	-13.25	-2.72991	0	0.863579
7.51527	-13.2662	-2.64384	-0.110387	-1.27167	7.44992	-13.2329	7.45	-13.25	-2.72991	0	0.298729
7.30793	-13.2119	-2.87201	-0.236603	-1.35341	7.19347	-13.1392	7.25	-13.2	-3.63887	0.909723	7.01373
7.13121	-13.1732	-2.91955	-0.309641	-1.3496	7.05468	-13.1604	7.05	-13.15	-3.63887	0.909723	0.350695
7.03641	-13.1553	-2.65445	-0.338313	-1.27695	6.90569	-13.1515	6.9	-13.15	-2.72312	0	7.94921
6.85596	-13.1184	-2.73675	-0.394003	-1.25902	6.73255	-13.1364	6.75	-13.15	-2.72312	0	0.948332
6.76857	-13.1028	-2.54086	-0.421336	-1.20634	6.69426	-13.3705	6.6	-13.15	-3.00475	0	5.21709
6.59225	-13.0789	-2.64671	-0.449835	-1.1718	6.42749	-13.1436	6.45	-13.15	-3.00472	0	1.93839
6.49018	-13.0413	-2.5477	-0.49025	-1.1451	6.4246	-13.2048	6.35	-13.1	-1.9976	0.998786	1.543
6.34283	-13	-2.60386	-0.524299	-1.12118	6.2503	-13.0552	6.25	-13.05	-1.99758	0.998786	0.719952
6.22998	-12.9455	-2.53315	-0.571559	-1.10191	6.162	-13.1569	6.1	-13	-2.72732	0.909111	1.03481
6.06882	-12.8899	-2.59787	-0.603064	-1.07247	5.95166	-12.9396	5.95	-12.95	-2.72732	0.909111	1.01223
5.95765	-12.8208	-2.53063	-0.65081	-1.05603	5.78184	-12.8825	5.8	-12.9	-2.72895	0.909657	0.806033
5.79018	-12.7653	-2.60242	-0.667633	-1.01537	5.64785	-12.8416	5.65	-12.85	-2.72896	0.909648	1.642
5.66852	-12.6728	-2.65132	-0.721105	-1.01589	5.54035	-12.7925	5.55	-12.75	-1.81808	1.81809	0.386258
5.524	-12.5962	-2.6896	-0.748327	-0.988067	5.43842	-12.6552	5.45	-12.65	-1.81809	1.81809	0.682659
5.40675	-12.4885	-2.75138	-0.801985	-0.990736	5.33087	-12.5965	5.3	-12.55	-2.7236	1.81575	0.464772
5.2496	-12.4018	-2.8044	-0.817949	-0.952903	5.12059	-12.4527	5.15	-12.45	-2.72358	1.81572	1.2255
5.15586	-12.3155	-2.7049	-0.857139	-0.936561	5.13793	-12.5907	5.05	-12.35	-1.81967	1.81966	1.57638
5.02956	-12.2122	-2.73457	-0.887136	-0.915356	4.95241	-12.2277	4.95	-12.25	-1.81967	1.81967	0.392681
4.9163	-12.0742	-2.87325	-0.938561	-0.921347	4.81467	-12.1072	4.85	-12.1	-1.81844	2.72766	1.65091
4.80448	-11.9512	-2.89185	-0.974811	-0.907008	4.75144	-11.9561	4.75	-11.95	-1.81844	2.72767	0.178967
4.74149	-11.8466	-2.68739	-1.02202	-0.898242	4.6829	-11.7433	4.7	-11.85	-0.909557	1.8191	3.93839
4.66842	-11.7245	-2.68061	-1.06954	-0.896735	4.67603	-11.7496	4.65	-11.75	-0.909553	1.81911	0.0367605
4.5994	-11.5942	-2.69184	-1.11788	-0.896063	4.61619	-11.6508	4.6	-11.6	-0.907782	2.72335	0.0568875
4.54028	-11.4564	-2.69394	-1.16995	-0.898599	4.5432	-11.4431	4.55	-11.45	-0.907778	2.72334	0.0106003
4.44491	-11.2684	-3.01204	-1.20821	-0.887918	4.48104	-11.1618	4.5	-11.25	-0.910253	3.64099	8.32183
4.40754	-11.102	-3.01357	-1.27147	-0.902082	4.44374	-11.0696	4.45	-11.05	-0.910253	3.64099	0.148501
4.42893	-10.9981	-2.60967	-1.35731	-0.943236	4.46178	-10.9843	4.45	-10.95	0	1.81804	14.0281
4.41419	-10.857	-2.60394	-1.41701	-0.951193	4.4464	-10.8663	4.45	-10.85	0	1.81805	0.0667994
4.44059	-10.7612	-2.36531	-1.49728	-0.986137	4.60972	-11.1274	4.45	-10.75	0	1.81614	6.21434
4.43557	-10.6319	-2.36443	-1.55209	-0.986677	4.43858	-10.6346	4.45	-10.65	0	1.81614	0.000888022
4.38445	-10.4556	-2.67514	-1.55722	-0.924223	4.43099	-10.4242	4.45	-10.45	0	3.6396	10.199
4.40512	-10.2943	-2.69589	-1.62381	-0.939327	4.44616	-10.2449	4.45	-10.25	0	3.6396	0.250163
4.43196	-10.1507	-2.65889	-1.68956	-0.955939	4.52156	-10.1192	4.5	-10.1	0.910021	2.73005	0.298682
4.48231	-9.99001	-2.68829	-1.76463	-0.977628	4.55225	-9.94382	4.55	-9.95	0.910013	2.73003	0.436857
4.49796	-9.8411	-2.77396	-1.79498	-0.951537	4.5897	-9.73456	4.6	-9.8	0.999085	2.99725	1.16395
4.56373	-9.69155	-2.80914	-1.86559	-0.97353	4.64586	-9.65356	4.65	-9.65	0.99908	2.99724	0.505208
4.65184	-9.5551	-2.72073	-1.96679	-1.03576	4.61159	-9.38621	4.7	-9.55	0.910095	1.82021	3.14161
4.71946	-9.42486	-2.71499	-2.02787	-1.04	4.7442	-9.45683	4.75	-9.45	0.910091	1.82018	0.0869697
4.76595	-9.29393	-2.757	-2.05705	-1.0087	4.80746	-9.23434	4.85	-9.3	1.99828	2.99743	0.733232
4.86082	-9.16596	-2.7916	-2.12449	-1.02441	4.94202	-9.15915	4.95	-9.15	1.99826	2.99739	0.395939
4.90102	-9.01886	-2.85522	-2.12058	-0.94098	5.03379	-9.03255	5	-9	0.908384	2.72514	4.44898
5.0069	-8.87516	-2.89498	-2.18267	-0.950016	5.06039	-8.84271	5.05	-8.85	0.908384	2.72514	0.239886
5.12497	-8.75765	-2.88196	-2.26102	-0.984313	5.21058	-8.83852	5.15	-8.75	1.81679	1.8168	0.700508
5.2373	-8.63991	-2.88895	-2.32004	-0.988755	5.26598	-8.6555	5.25	-8.65	1.81679	1.8168	0.0586329
5.30306	-8.51147	-2.88547	-2.32013	-0.912044	5.33786	-8.49992	5.35	-8.5	1.82017	2.73024	3.10796
5.42079	-8.39031	-2.90677	-2.37137	-0.912627	5.43516	-8.36367	5.45	-8.35	1.82015	2.73022	0.0547865
5.52202	-8.27474	-2.90426	-2.40012	-0.880629	5.58025	-8.28767	5.55	-8.25	1.81852	1.81852	0.64636
5.64471	-8.16917	-2.90885	-2.44936	-0.881278	5.65225	-8.1686	5.65	-8.15	1.8185	1.8185	0.00337737
5.75222	-8.06606	-2.88973	-2.47609	-0.847156	5.83663	-8.14888	5.75	-8.05	1.81752	1.81753	0.917808
5.86473	-7.97061	-2.86862	-2.51665	-0.842171	5.81186	-7.95139	5.85	-7.95	1.81752	1.81752	0.175467
5.95933	-7.87179	-2.81766	-2.52519	-0.783781	5.99151	-7.92468	5.95	-7.85	1.8194	1.8194	2.24011
6.08	-7.77971	-2.81322	-2.56337	-0.779459	6.04627	-7.74932	6.05	-7.75	1.81941	1.8194	0.110043
6.12645	-7.65774	-2.68359	-2.51187	-0.635466	6.05883	-7.47931	6.15	-7.6	1.81742	2.72613	13.4989
6.25832	-7.54228	-2.73905	-2.53684	-0.624952	6.26179	-7.43797	6.25	-7.45	1.8174	2.72611	0.628033
6.387	-7.45062	-2.75614	-2.5704	-0.626083	6.3458	-7.29797	6.4	-7.35	2.7248	1.81653	0.313257
6.53161	-7.34026	-2.8175	-2.5954	-0.616019	6.55234	-7.24441	6.55	-7.25	2.72477	1.81651	0.572287
6.65468	-7.25345	-2.80171	-2.61617	-0.596823	6.61964	-7.17343	6.65	-7.2	1.81957	0.909789	0.291069
6.78074	-7.17522	-2.79213	-2.64515	-0.5936	6.74556	-7.15305	6.75	-7.15	1.81957	0.909785	0.0927471
6.90314	-7.09513	-2.76147	-2.66065	-0.566949	6.91901	-7.04822	6.9	-7.05	2.72946	1.81964	0.511002
7.05036	-7.00506	-2.80405	-2.68362	-0.558247	7.06886	-6.94012	7.05	-6.95	2.72946	1.81964	0.2757
7.12709	-6.90963	-2.63876	-2.64809	-0.453888	7.12574	-6.81829	7.15	-6.85	1.81554	1.81554	8.42296
7.26119	-6.81812	-2.67242	-2.66158	-0.442338	7.25262	-6.73852	7.25	-6.75	1.81554	1.81554	0.368411
7.34259	-6.72456	-2.54217	-2.6306	-0.356448	7.30586	-6.61905	7.35	-6.65	1.82007	1.82007	6.07434
7.47039	-6.62954	-2.57922	-2.6363	-0.342666	7.45762	-6.53827	7.45	-6.55	1.82005	1.82005	0.487254
7.62004	-6.56783	-2.6556	-2.67977	-0.383474	7.59546	-6.48319	7.6	-6.5	2.72628	0.908764	1.7676
7.75277	-6.49133	-2.67063	-2.69413	-0.376872	7.74315	-6.44913	7.75	-6.45	2.72628	0.908764	0.106409
7.86029	-6.41937	-2.59274	-2.68982	-0.337589	7.8486	-6.40709	7.85	-6.4	1.81656	0.908285	1.39372
7.98351	-6.35592	-2.58605	-2.70603	-0.335599	7.9584	-6.34152	7.95	-6.35	1.81656	0.908281	0.0447406
8.09593	-6.28864	-2.53705	-2.70779	-0.310775	8.05398	-6.23227	8.1	-6.25	2.73006	1.82003	0.599785
8.23264	-6.20928	-2.57342	-2.71408	-0.299722	8.24773	-6.1485	8.25	-6.15	2.73005	1.82003	0.239795
8.36136	-6.14062	-2.58136	-2.72352	-0.292357	8.32369	-5.98136	8.4	-6.05	2.72692	1.81795	0.311573
8.51197	-6.04459	-2.65014	-2.7199	-0.272022	8.55156	-5.93992	8.55	-5.95	2.7269	1.81794	0.775945
8.6044	-5.96034	-2.51109	-2.68722	-0.200563	8.63806	-5.84559	8.65	-5.85	1.81844	1.81844	4.78352
8.74215	-5.86148	-2.56783	-2.67716	-0.179367	8.7543	-5.75242	8.75	-5.75	1.81843	1.81843	0.7307
8.87874	-5.79209	-2.5941	-2.68588	-0.178808	9.00947	-5.71389	8.9	-5.65	2.72464	1.81643	0.259777
9.02842	-5.67834	-2.67503	-2.66826	-0.151175	9.06113	-5.54128	9.05	-5.55	2.72465	1.81643	1.22688
9.12725	-5.58581	-2.57025	-2.63391	-0.0891809	9.13937	-5.44533	9.15	-5.45	1.81916	1.81918	3.30819
9.25942	-5.47006	-2.6287	-2.6117	-0.0627121	9.24452	-5.3352	9.25	-5.35	1.81916	1.81916	1.09555
9.37117	-5.38468	-2.60169	-2.5995	-0.0424132	9.26221	-5.25032	9.35	-5.3	1.81895	0.909466	0.570947
9.48514	-5.29998	-2.59979	-2.59351	-0.0348418	9.43645	-5.25801	9.45	-5.25	1.81894	0.90947	0.221944
9.56304	-5.20013	-2.44154	-2.53857	0.0517444	9.71784	-5.19928	9.55	-5.1	1.81986	2.72981	7.5188
9.67753	-5.07933	-2.49435	-2.51013	0.0762379	9.64908	-4.9531	9.65	-4.95	1.81987	2.72981	0.988038
9.76902	-4.98005	-2.45185	-2.48006	0.111204	9.67182	-4.82288	9.75	-4.85	1.81736	1.81735	1.17192
9.88109	-4.8568	-2.50523	-2.45198	0.13215	9.86682	-4.74721	9.85	-4.75	1.81736	1.81735	0.73367
9.97284	-4.75401	-2.4738	-2.42255	0.162723	9.94653	-4.64316	9.95	-4.65	1.81806	1.81805	0.735781
10.0798	-4.63113	-2.52018	-2.39631	0.179114	10.0706	-4.54316	10.05	-4.55	1.81805	1.81805	0.473689
10.2342	-4.55615	-2.65561	-2.4457	0.0922532	10.4074	-4.52899	10.2	-4.45	2.72609	1.8174	6.27279
10.3506	-4.43152	-2.70033	-2.42506	0.106994	10.3431	-4.35107	10.35	-4.35	2.72606	1.81737	0.398179
10.3794	-4.29428	-2.47712	-2.31765	0.255059	10.3837	-4.17982	10.4	-4.2	0.908945	2.72688	16.4464
10.4741	-4.15966	-2.52561	-2.28635	0.271404	10.4578	-4.07071	10.45	-4.05	0.908953	2.72687	0.495584
10.5842	-4.05827	-2.57988	-2.29577	0.233384	10.5531	-3.94939	10.55	-3.95	1.81903	1.81904	1.41777
10.6757	-3.92179	-2.61875	-2.26708	0.248164	10.6424	-3.84126	10.65	-3.85	1.81902	1.81903	0.446178
10.7621	-3.80107	-2.62821	-2.24749	0.252797	10.6157	-3.63689	10.75	-3.7	1.81931	2.72896	0.537834
10.8585	-3.64507	-2.69846	-2.21536	0.27001	10.8572	-3.53957	10.85	-3.55	1.81931	2.72896	0.695081
10.9045	-3.51342	-2.64864	-2.15564	0.335028	10.8149	-3.35552	10.9	-3.4	0.999745	2.99928	2.84074
10.9752	-3.36028	-2.71093	-2.11901	0.353475	10.9372	-3.24816	10.95	-3.25	0.999754	2.99928	0.835067
11.085	-3.24503	-2.7747	-2.14946	0.275478	10.9078	-3.10703	11.05	-3.15	1.81764	1.81765	5.11532
11.1636	-3.10061	-2.79607	-2.12593	0.283151	11.135	-3.05697	11.15	-3.05	1.81763	1.81764	0.156873
11.2093	-2.9547	-2.74526	-2.06849	0.343939	11.1507	-2.87978	11.2	-2.9	0.909657	2.72896	2.40212
11.2782	-2.79939	-2.77974	-2.04011	0.352735	11.2571	-2.74346	11.25	-2.75	0.909648	2.72893	0.215361
11.2152	-2.62489	-2.61692	-1.86035	0.596668	11.2614	-2.58697	11.2	-2.6	-0.998725	2.99617	39.9662
11.2333	-2.48857	-2.6195	-1.81886	0.606967	11.1393	-2.45312	11.15	-2.45	-0.998725	2.99616	0.536615
11.2862	-2.36073	-2.61605	-1.81703	0.557876	11.2346	-2.28949	11.2	-2.3	0.908813	2.72643	1.76462
11.307	-2.20654	-2.63244	-1.77615	0.566913	11.239	-2.16508	11.25	-2.15	0.908805	2.7264	0.344251
11.3515	-2.0725	-2.63315	-1.77552	0.517223	11.1623	-1.9797	11.3	-2	0.909855	2.72956	2.37036
11.3744	-1.90824	-2.67166	-1.73944	0.523772	11.3424	-1.85113	11.35	-1.85	0.909847	2.72953	0.253524
